date	plate	well	time	od
2017-11-10	1	E2	247.7167	0.0829
2017-11-10	1	E2	291.25	0.0649
2017-11-10	1	E2	339.1667	0.0616
2017-11-10	1	E2	385.5333	0.0629
2017-11-10	1	E2	430.5667	0.0683
2017-11-10	1	E2	486.1167	0.0693
2017-11-10	1	E4	0.0	0.0479
2017-11-10	1	E4	68.65	0.064
2017-11-10	1	E4	116.0	0.1274
2017-11-10	1	E4	159.6333	0.1496
2017-11-10	1	E4	201.8167	0.1698
2017-11-10	1	E4	247.7167	0.1966
2017-11-10	1	E4	291.25	0.2295
2017-11-10	1	E4	339.1667	0.277
2017-11-10	1	E4	385.5333	0.2844
2017-11-10	1	E4	430.5667	0.286
2017-11-10	1	E4	486.1167	0.2914
2017-11-10	1	E5	0.0	0.051
2017-11-10	1	E5	68.65	0.0579
2017-11-10	1	E5	116.0	0.106
2017-11-10	1	E5	159.6333	0.1419
2017-11-10	1	E5	201.8167	0.1536
2017-11-10	1	E5	247.7167	0.1757
2017-11-10	1	E5	291.25	0.1939
2017-11-10	1	E5	339.1667	0.2254
2017-11-10	1	E5	385.5333	0.2583
2017-11-10	1	E5	430.5667	0.2611
2017-11-10	1	E5	486.1167	0.2645
2017-11-10	1	E6	0.0	0.0555
2017-11-10	1	E6	68.65	0.0574
2017-11-10	1	E6	116.0	0.1036
2017-11-10	1	E6	159.6333	0.1414
2017-11-10	1	E6	201.8167	0.1532
2017-11-10	1	E6	247.7167	0.1743
2017-11-10	1	E6	291.25	0.1921
2017-11-10	1	E6	339.1667	0.2233
2017-11-10	1	E6	385.5333	0.2557
2017-11-10	1	E6	430.5667	0.2587
2017-11-10	1	E6	486.1167	0.2624
2017-11-10	1	E7	0.0	0.0531
2017-11-10	1	E7	68.65	0.059
2017-11-10	1	E7	116.0	0.1154
2017-11-10	1	E7	159.6333	0.1576
2017-11-10	1	E7	201.8167	0.1855
2017-11-10	1	E7	247.7167	0.2134
2017-11-10	1	E7	291.25	0.2607
2017-11-10	1	E7	339.1667	0.311
2017-11-10	1	E7	385.5333	0.3249
2017-11-10	1	E7	430.5667	0.327
2017-11-10	1	E7	486.1167	0.322
2017-11-10	1	E8	0.0	0.0527
2017-11-10	1	E8	68.65	0.0627
2017-11-10	1	E8	116.0	0.1353
2017-11-10	1	E8	159.6333	0.1584
2017-11-10	1	E8	201.8167	0.0763
2017-11-10	1	E8	247.7167	0.0612
2017-11-10	1	E8	291.25	0.0584
2017-11-10	1	E8	339.1667	0.0609
2017-11-10	1	E8	385.5333	0.0651
2017-11-10	1	E8	430.5667	0.0663
2017-11-10	1	E8	486.1167	0.0675
2017-11-10	1	E9	0.0	0.0507
2017-11-10	1	E9	68.65	0.0611
2017-11-10	1	E9	116.0	0.1295
2017-11-10	1	E9	159.6333	0.1614
2017-11-10	1	E9	201.8167	0.1896
2017-11-10	1	E9	247.7167	0.2078
2017-11-10	1	E9	291.25	0.2487
2017-11-10	1	E9	339.1667	0.3027
2017-11-10	1	E9	385.5333	0.3176
2017-11-10	1	E9	430.5667	0.3286
2017-11-10	1	E9	486.1167	0.335
2017-11-10	1	F10	0.0	0.0526
2017-11-10	1	F10	68.65	0.0663
2017-11-10	1	F10	116.0	0.1546
2017-11-10	1	F10	159.6333	0.1867
2017-11-10	1	F10	201.8167	0.1576
2017-11-10	1	F10	247.7167	0.1177
2017-11-10	1	F10	291.25	0.0998
2017-11-10	1	F10	339.1667	0.094
2017-11-10	1	F10	385.5333	0.0966
2017-11-10	1	F10	430.5667	0.1051
2017-11-10	1	F10	486.1167	0.1211
2017-11-10	1	F2	0.0	0.046
2017-11-10	1	F2	68.65	0.0713
2017-11-10	1	F2	116.0	0.1587
2017-11-10	1	F2	159.6333	0.1738
2017-11-10	1	F2	201.8167	0.1343
2017-11-10	1	F2	247.7167	0.0772
2017-11-10	1	F2	291.25	0.0627
2017-11-10	1	F2	339.1667	0.0611
2017-11-10	1	F2	385.5333	0.0639
2017-11-10	1	F2	430.5667	0.0675
2017-11-10	1	F2	486.1167	0.0689
2017-11-10	1	F4	0.0	0.0494
2017-11-10	1	F4	68.65	0.0667
2017-11-10	1	F4	116.0	0.1381
2017-11-10	1	F4	159.6333	0.155
2017-11-10	1	F4	201.8167	0.1758
2017-11-10	1	F4	247.7167	0.2021
2017-11-10	1	F4	291.25	0.2374
2017-11-10	1	F4	339.1667	0.2844
2017-11-10	1	F4	385.5333	0.295
2017-11-10	1	F4	430.5667	0.2974
2017-11-10	1	F4	486.1167	0.3042
2017-11-10	1	F5	0.0	0.0499
2017-11-10	1	F5	68.65	0.0587
2017-11-10	1	F5	116.0	0.111
2017-11-10	1	F5	159.6333	0.1465
2017-11-10	1	F5	201.8167	0.1605
